CBR-001-570-969-0,RFM-000-001-1,CBR-001-570-969-0,O=c1[nH]c(=O)[nH]c(n1)C(=O)[O-],CBR-HVAC-04520
CBR-001-572-370-3,RFM-001-301-4,CBR-001-572-370-3,CC(NC(=N)NC(=N)Nc1ccc(cc1)Cl)C,CBR-HVAC-04999: Antimalarials; Dihydrofolate Reductase (DHFR) Inhibitors; Thymidylate synthase; Dihydrofolate reductase Inhibitor; Inhibitor;
CBR-001-572-371-4,RFM-001-302-5,CBR-001-572-371-4,CCCCN(CCc1ccc(c(c1)O)O)CCCC,analog of CBR-HVAC-11235
CBR-001-572-372-5,RFM-001-303-6,CBR-001-572-372-5,O=C(N1c2ccccc2Sc2c1cccc2)CN1CCCC1,analog of CBR-HVAC-08846
CBR-001-572-373-6,RFM-001-304-7,CBR-001-572-373-6,CCC(C(=O)O[C@H]1[C@H](O)[C@H]2[C@H]([C@H]3[C@]1(O)[C@@H]1[C@H](OC(=O)C)C[C@H]4[C@]5([C@]1(C3)O[C@@]4(O)[C@H](CC5)OC(=O)C(C(OC(=O)C)C)(O)C)C)CN1[C@H]([C@@]2(C)O)CC[C@@H](C1)C)C,analog of CBR-HVAC-09264
CBR-001-572-374-7,RFM-001-305-8,CBR-001-572-374-7,N[C@H]1CCCC[C@H]1Nc1ncc(c(n1)Nc1cccc(c1)n1nccn1)C(=O)N,"CBR-HVAC-00027: Antiallergy/Antiasthmatic Drugs;Inflammation, Treatment of;Systemic Lupus Erythematosus, Agents for;Rheumatoid Arthritis, Treatment of;Oncolytic Drugs; Signal Transduction Modulators;Syk Kinase Inhibitors; Spleen tyrosine kinase Inhibitor; Syk tyrosine kinase inhibitor"
CBR-001-572-375-8,RFM-001-306-9,CBR-001-572-375-8,COC(=O)C1C(CC2N(C1CC2)C)OC(=O)c1ccccc1,CBR-HVAC-10116: Sodium channel Blocker;
CBR-001-572-376-9,RFM-001-307-0,CBR-001-572-376-9,Oc1ccc(nn1)N1CCN(CC1)c1ccccc1,analog of CBR-HVAC-03387
CBR-001-572-377-0,RFM-001-308-1,CBR-001-572-377-0,Clc1cccc(c1)[C@]1(O)OCC(N[C@H]1C)(C)C,"CBR-HVAC-05696: Fibromyalgia, Treatment of;Bipolar Disorder, Treatment of;Antiobesity Drugs;Neuropathic Pain, Treatment of;Restless Legs Syndrome, Treatment of;Antidepressants; Dopamine Reuptake Inhibitors;Nicotinic alpha4beta2 Antagonists;Norepinephrine Reuptake Inhibitors;Signal Transduction Modulators; Dopamine transporter; Norepinephrine transporter Inhibitor; Adrenergic transmitter uptake inhibitor; Dopamine reuptake inhibitor"
CBR-001-572-378-1,RFM-001-309-2,CBR-001-572-378-1,O=C1CS/C(=C/C(=O)Nc2ccccc2Cl)/N1,analog of CBR-HVAC-03229
CBR-001-572-379-2,RFM-001-310-5,CBR-001-572-379-2,OC(=O)CCn1c2CC[C@H](Cc2c2c1cccc2)NS(=O)(=O)c1ccc(cc1)F,"CBR-HVAC-01951: Drugs for Allergic Rhinitis;Atopic Dermatitis, Agents for; CCL2 Expression Inhibitors;Prostaglandin D2 receptor 2 (CRTH2; GPR44; PTGDR2) Antagonists;Prostanoid TP Antagonists;Signal Transduction Modulators; Thromboxane A2 receptor Antagonist; Thromboxane A2 receptor antagonist; Prostaglandin H2 receptor antagonist; TP receptor antagonist"
CBR-001-572-380-5,RFM-001-311-6,CBR-001-572-380-5,COc1ccc(cc1OC)S(=O)(=O)N1c2ccc(cc2[C@]([C@@H]1C(=O)N1CCC[C@H]1C(=O)N)(O)c1ccccc1Cl)Cl,CBR-HVAC-04492: Treatment of Dysmenorrhea;Treatment of Preterm Labor;Oncolytic Drugs;Heart Failure Therapy; Signal Transduction Modulators;Vasopressin (AVP) V1a Receptor Antagonists; Vasopressin V1a receptor Antagonist; Vasopressin 1 antagonist
CBR-001-572-381-6,RFM-001-312-7,CBR-001-572-381-6,OC[C@H]1O[C@@H](Oc2nn(c(c2Cc2ccc(cc2)OC(C)C)C)C(C)C)[C@@H]([C@H]([C@@H]1O)O)O,CBR-HVAC-14217
CBR-001-572-382-7,RFM-001-313-8,CBR-001-572-382-7,OC(CNc1cn[nH]c(=O)c1Cl)COc1cccc2c1cccc2,analog of CBR-HVAC-02953
CBR-001-572-383-8,RFM-001-314-9,CBR-001-572-383-8,COC1/C=C/OC2(C)Oc3c(C2=O)c2c(O)cc(c(c2c(c3C)O)O)NC(=O)/C(=C\C=C\C(C(C(C(C(C(C1C)OC(=O)C)C)O)C)O)C)/C,CBR-HVAC-00112: Antibiotics; Protein 50S ribosomal subunit inhibitor; DNA directed RNA polymerase inhibitor
CBR-001-572-384-9,RFM-001-315-0,CBR-001-572-384-9,OC[C@H]1O[C@H](O[C@H]2[C@@H](O[C@@H]([C@H]([C@@H]2O)O)CO[C@@H]2O[C@@H](C)[C@@H]([C@H]([C@H]2O)O)O)Oc2c3Oc4ccc(cc4)[C@@H](O[C@@H]4C[C@@H](N)[C@H]([C@@H](O4)C)O)[C@@H]4NC(=O)[C@H](NC(=O)[C@H]5c(c3)cc2Oc2ccc(cc2)[C@@H](O)[C@@H]2C(=O)N[C@H](C(=O)N5)c3cc(O)c(c(c3)Oc3cc([C@H](C(=O)N2)N)ccc3O)C)c2ccc(c(c2)c2c([C@@H](NC4=O)C(=O)OC)cc(cc2O[C@@H]2O[C@H](CO)[C@H]([C@@H]([C@@H]2O)O)O)O)O)[C@H]([C@H]([C@@H]1O)O)OC1O[C@@H]([C@H]([C@@H]1O)O)CO,analog of CBR-HVAC-08668
CBR-001-572-385-0,RFM-001-316-1,CBR-001-572-385-0,Clc1ccc(cc1)C1(O)CCN(CC1)C(=O)c1cn(c2c1cccc2)Cc1ccccc1,analog of CBR-HVAC-07189
CBR-001-572-386-1,RFM-001-317-2,CBR-001-572-386-1,COC(=O)c1oc(nc1C)c1ccc(cc1)Cl,analog of CBR-HVAC-03890
CBR-001-572-387-2,RFM-001-318-3,CBR-001-572-387-2,O=CCC1CC(C)C(=O)/C=C/C2(C)OC2C(C(OC(=O)CC(C(C1OC1OC(C)CC(C1O)N(C)C)C)O)CC)C,CBR-HVAC-08292: Protein 50S ribosomal subunit inhibitor
CBR-001-572-388-3,RFM-001-319-4,CBR-001-572-388-3,O=S1(=O)N[C@H]2CCCN2c2c1cccc2,"CBR-HVAC-02745: Cognition Disorders, Treatment of;Stroke, Treatment of; AMPA Receptor Positive Allosteric Modulators;Signal Transduction Modulators; Ionotropic glutamate receptor AMPA Modulator; AMPA receptor antagonist"
CBR-001-572-389-4,RFM-001-320-7,CBR-001-572-389-4,OC(=O)C(NS(=O)(=O)c1cccs1)Cc1c[nH]c2c1cccc2,analog of CBR-HVAC-05017
CBR-001-572-390-7,RFM-001-321-8,CBR-001-572-390-7,NC(=O)C[C@@H](C(=O)N[C@H]([C@@H](CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C)O)Cc1ccccc1)NC(=O)c1ccc2c(n1)cccc2,CBR-HVAC-02648: Microbicides;Anti-HIV Agents; HIV Protease Inhibitors; Protease Inhibitor; HIV protease inhibitor
CBR-001-572-391-8,RFM-001-322-9,CBR-001-572-391-8,COc1ccc(cc1OC)CCNC(=O)c1ccc(cc1)[N+](=O)[O-],analog of CBR-HVAC-10433
CBR-001-572-392-9,RFM-001-323-0,CBR-001-572-392-9,COc1ccc(cc1)N1C(=O)C2(C1c1ccc(cc1)OC)CCCCC2,analog of CBR-HVAC-04393
CBR-001-572-393-0,RFM-001-324-1,CBR-001-572-393-0,COc1ccc2c(c1)CC[C@@H]([C@@H]2c1ccccc1)CN(CC(=O)O)C,CBR-HVAC-05520: Antipsychotic Drugs;Treatment of Alcohol Dependency; GlyT-1 Inhibitors; Glycine transporter 1 Inhibitor;
CBR-001-572-394-1,RFM-001-325-2,CBR-001-572-394-1,CCOC(=O)C1=Cc2cc(Cl)cc(c2OC1C(F)(F)F)Cl,analog of CBR-HVAC-07126
CBR-001-572-395-2,RFM-001-326-3,CBR-001-572-395-2,CCNC(=O)C1OC(C(C1O)O)n1cnc2c1ncnc2N,CBR-HVAC-14273
CBR-001-572-396-3,RFM-001-327-4,CBR-001-572-396-3,CCN1c2ccc(cc2C(=CC1(C)C)C)C(c1ccccc1)(c1ccccc1)c1ccccc1,analog of CBR-HVAC-08336
CBR-001-572-397-4,RFM-001-328-5,CBR-001-572-397-4,Fc1ccc(cc1)c1c[n+](c2n1CCC2)CCc1ccccc1,analog of CBR-HVAC-10668
CBR-001-572-398-5,RFM-001-329-6,CBR-001-572-398-5,CC1CCC2(OC1)OC1C(C2C)C2(C(C1)C1CC(O)C3C(C1CC2)(C)CCC(C3)O)C,analog of CBR-HVAC-00361
CBR-001-572-399-6,RFM-001-330-9,CBR-001-572-399-6,OC(=O)Cc1cc(C)cc(c1)C,analog of CBR-HVAC-03410
CBR-001-572-400-2,RFM-001-331-0,CBR-001-572-400-2,NS(=O)(=O)c1ccc(cc1)N1CCN(CC1)CC[C@@H]1OCCc2c1cccc2,CBR-HVAC-04741: Antipsychotic Drugs; Dopamine D4 Antagonists;Signal Transduction Modulators; Dopamine receptor D4 Antagonist; Dopamine D4 receptor antagonist
CBR-001-572-401-3,RFM-001-332-1,CBR-001-572-401-3,Cc1onc(c1)NC(=O)c1ccc(c(c1)C)C,analog of CBR-HVAC-00442
CBR-001-572-402-4,RFM-001-333-2,CBR-001-572-402-4,CCCn1nc(ccc1=O)c1ccccc1,analog of CBR-HVAC-08365
CBR-001-572-403-5,RFM-001-334-3,CBR-001-572-403-5,COc1cc(OC)ccc1S(=O)(=O)N1c2ccc(cc2[C@@](C1=O)(N1C[C@@H](C[C@H]1C(=O)N(C)C)O)c1ccccc1OC)Cl,CBR-HVAC-11021: Anxiolytics;Antidepressants; Signal Transduction Modulators;Vasopressin (AVP) V1b Receptor Antagonists; Vasopressin V1b receptor Antagonist;
CBR-001-572-404-6,RFM-001-335-4,CBR-001-572-404-6,CC1CCN(CC1)Cc1nc2c(n1CC(=O)c1ccccc1)c(=O)n(c(=O)n2C)C,analog of CBR-HVAC-11679
CBR-001-572-405-7,RFM-001-336-5,CBR-001-572-405-7,C#CCN([C@H](c1ccc(c(c1)F)C)CC1CC1)c1sc(c(n1)c1cc(C)c(cc1Cl)OC)C,"CBR-HVAC-05490: Antidepressants;Anxiolytics;Posttraumatic Stress Disorder (PTSD), Treatment of; CRF1 Receptor Antagonists;Signal Transduction Modulators; Corticotropin releasing factor 1 Antagonist; Corticotropin releasing factor 1 receptor antagonist; Corticotropin releasing factor antagonist"
CBR-001-572-406-8,RFM-001-337-6,CBR-001-572-406-8,O=c1cc(C)c2c(o1)cc(cc2)OS(=O)(=O)[O-],analog of CBR-HVAC-11461
CBR-001-572-407-9,RFM-001-338-7,CBR-001-572-407-9,O=C(Nc1ccc(cc1)S(=O)(=O)c1ccc(cc1)NC(=O)CCC(=O)O)CCC(=O)O,analog of CBR-HVAC-08748
CBR-001-572-408-0,RFM-001-339-8,CBR-001-572-408-0,S=C1CN=C(c2c(N1)ccc(c2)Cl)c1ccccc1,analog of CBR-HVAC-08860
CBR-001-572-409-1,RFM-001-340-1,CBR-001-572-409-1,Nc1cc(N)c(cc1/N=N/c1ccc(cc1)S(=O)(=O)N)C,analog of CBR-HVAC-08698
CBR-001-572-410-4,RFM-001-341-2,CBR-001-572-410-4,Cc1cc(n(n1)c1ccccc1)NS(=O)(=O)c1ccccc1,analog of CBR-HVAC-08744
CBR-001-572-411-5,RFM-001-342-3,CBR-001-572-411-5,O=C(NS(=O)(=O)c1ccccc1)Nc1ccc(c(c1)C)C(C)C,analog of CBR-HVAC-02506
CBR-001-572-412-6,RFM-001-343-4,CBR-001-572-412-6,OC(CN1CCN(CC1)c1ccc(cc1)F)COc1ccccc1C,analog of CBR-HVAC-00221
CBR-001-572-413-7,RFM-001-344-5,CBR-001-572-413-7,CCCCNc1c2C(O)CC(Cc2nc2c1cccc2)(C)C,analog of CBR-HVAC-03908
CBR-001-572-414-8,RFM-001-345-6,CBR-001-572-414-8,CC(=O)NC[C@@H]1OC(=O)N(C1)c1ccc(c(c1)F)N1CCSCC1,CBR-HVAC-00110: Treatment of Tuberculosis;Antibacterial Drugs; ; ; Protein 30S ribosomal subunit inhibitor
CBR-001-572-415-9,RFM-001-346-7,CBR-001-572-415-9,c1ccc(cc1)C1=N[C@H]([C@H](N1)c1ccccc1)c1ccccc1,analog of CBR-HVAC-03985
CBR-001-572-416-0,RFM-001-347-8,CBR-001-572-416-0,COc1cccc(c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC([C@@H]2C(=O)O)(C)C)OC,CBR-HVAC-02850: Antibiotics; Penicillin binding protein Inhibitor;
CBR-001-572-417-1,RFM-001-348-9,CBR-001-572-417-1,N#Cc1cccc(c1)[C@@H]([C@@H](NC(=O)C(Oc1ccc(cn1)C(F)(F)F)(C)C)C)Cc1ccc(cc1)Cl,"CBR-HVAC-06435: Antiobesity Drugs;Smoking Cessation, Aid to; Cannabinoid CB1 Inverse Agonists;Signal Transduction Modulators; ; Cannabinoid CB1 receptor antagonist"
CBR-001-572-418-2,RFM-001-349-0,CBR-001-572-418-2,CC(=O)c1cc(c(c(c1)C(C)(C)C)O)C(C)(C)C,analog of CBR-HVAC-03690
CBR-001-572-419-3,RFM-001-350-3,CBR-001-572-419-3,Fc1cccc(c1)n1ncc2c1CC(C)(C)CC2NC(=O)c1[nH]nc(c1)C(=O)C,analog of CBR-HVAC-00572
CBR-001-572-420-6,RFM-001-351-4,CBR-001-572-420-6,O=C1C=C[C@]2(C(=C1)CC[C@@H]1C2CC[C@]2(C1CCC(=O)O2)C)C,"CBR-HVAC-05502: Male Infertility, Agents for;Breast Cancer Therapy; Aromatase Inhibitors; Estrogen receptor Inhibitor;"
CBR-001-572-421-7,RFM-001-352-5,CBR-001-572-421-7,CCCCCCCCCC(=O)O[C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C,analog of CBR-HVAC-10096
CBR-001-572-422-8,RFM-001-353-6,CBR-001-572-422-8,CC(COc1ccc(cc1)Cc1cnc(nc1N)N)C,analog of CBR-HVAC-05533
CBR-001-572-423-9,RFM-001-354-7,CBR-001-572-423-9,OC[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(=O)N)C)CCCNC(=N)N)CC(C)C)CCCNC(=O)N)Cc1ccc(cc1)O)NC(=O)[C@@H](Cc1cccnc1)NC(=O)[C@@H](Cc1ccc(cc1)Cl)NC(=O)[C@@H](Cc1ccc2c(c1)cccc2)NC(=O)C,CBR-HVAC-02458: Gonadotropin-releasing hormone receptor Inhibitor; Luteinizing hormone releasing hormone (LHRH) antagonist
CBR-001-572-424-0,RFM-001-355-8,CBR-001-572-424-0,COC1=CCC2[C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)C)ccc1OC,analog of CBR-HVAC-09983
CBR-001-572-425-1,RFM-001-356-9,CBR-001-572-425-1,CC(C1C(=O)NC(=S)NC1=O)C,analog of CBR-HVAC-09909
CBR-001-572-426-2,RFM-001-357-0,CBR-001-572-426-2,CCN(CCOc1ccc2c(c1)C(=O)c1c2ccc(c1)OCCN(CC)CC)CC,CBR-HVAC-01070: Nicotinic acetylchloine receptor alpha7 Agonist; Interferon receptor agonist
CBR-001-572-427-3,RFM-001-358-1,CBR-001-572-427-3,CCCC(=O)OCC(=O)Nc1scc(n1)c1ccc(cc1)OC,analog of CBR-HVAC-03304
CBR-001-572-428-4,RFM-001-359-2,CBR-001-572-428-4,COC(=O)CSc1nc(c(o1)c1ccccc1)c1ccccc1,analog of CBR-HVAC-01018
CBR-001-572-429-5,RFM-001-360-5,CBR-001-572-429-5,OC[C@H]1O[C@@H](OC2CC[C@]3([C@H](C2)CCC2C3CC[C@]3(C2CC2C3[C@H](C)[C@@](O2)(O)CCC(CO[C@@H]2O[C@H](CO)[C@H]([C@@H]([C@H]2O)O)O)C)C)C)[C@@H]([C@H]([C@@H]1O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O)O)O[C@@H]1O[C@@H](CO)[C@@H]([C@H]([C@H]1O)O)O,analog of CBR-HVAC-03408
CBR-001-572-430-8,RFM-001-361-6,CBR-001-572-430-8,OCCSCC(=O)[C@@]1(O)CCC2[C@]1(C)CCC1C2CCC2=CC(=O)CC[C@]12C,analog of CBR-HVAC-08786
CBR-001-572-431-9,RFM-001-362-7,CBR-001-572-431-9,COC(=O)c1ccccc1NC(=O)CN(C)C,analog of CBR-HVAC-10120
CBR-001-572-432-0,RFM-001-363-8,CBR-001-572-432-0,O=C1CCC2C3(C1)CCN(C2Cc1c3cc(O)cc1)C,analog of CBR-HVAC-03012
CBR-001-572-433-1,RFM-001-364-9,CBR-001-572-433-1,N#CC(c1ccccc1)(c1ccccc1)CCN1CCNCC1,analog of CBR-HVAC-08457
CBR-001-572-434-2,RFM-001-365-0,CBR-001-572-434-2,OC[C@H]1O[C@H]([C@H]([C@@H]1O)O)n1cnc2c1ncnc2N[C@H]1CCC[C@@H]1O,"CBR-HVAC-14442: Adenosine A1 Agonists; Adenosine A1 receptor Agonist; Adenosine A1 receptor agonist; Signal Transduction Modulators; Analgesic; Antidiabetic Drugs; Antilipolytic; Cardioprotectant; Cardioprotectants; Lipoprotein Disorders, Treatment of ; Vasodilator"
CBR-001-572-435-3,RFM-001-366-1,CBR-001-572-435-3,COc1cccc(c1)[C@@]1(O)CCCC[C@@H]1CN(C)C,CBR-HVAC-01325: Opioid receptor mu Agonist; 5 Hydroxytryptamine uptake inhibitor; Adrenergic transmitter uptake inhibitor;2016-04-01: controlled substance
CBR-001-572-436-4,RFM-001-367-2,CBR-001-572-436-4,Clc1ccc2c(c1)C(=NCc1n2cnn1)c1ccccc1Cl,analog of CBR-HVAC-02786
CBR-001-572-437-5,RFM-001-368-3,CBR-001-572-437-5,CCOc1ccccc1c1nc(c([nH]1)c1ccccc1)c1ccccc1,analog of CBR-HVAC-08469
CBR-001-572-438-6,RFM-001-369-4,CBR-001-572-438-6,CN1CCC(=C2c3ccccc3SCc3c2cccc3)CC1,analog of CBR-HVAC-09217
CBR-001-572-439-7,RFM-001-370-7,CBR-001-572-439-7,CCCCN(c1nc(C)nc2c1c(C)cn2c1c(C)cc(cc1C)C)CC,CBR-HVAC-14233
CBR-001-572-440-0,RFM-001-371-8,CBR-001-572-440-0,CCCN([C@@H]1CCc2c(C1)c1cc([nH]c1cc2)C#N)CCC,CBR-HVAC-10573: Anxiolytics;Antidepressants; Signal Transduction Modulators;5-HT1A Receptor Agonists; 5-Hydroxytryptamine 1A receptor Agonist;
CBR-001-572-441-1,RFM-001-372-9,CBR-001-572-441-1,Fc1ccc(cc1)C(=O)CCCN1CCc2c(C1)c1cc(F)ccc1[nH]2,analog of CBR-HVAC-08485
CBR-001-572-442-2,RFM-001-373-0,CBR-001-572-442-2,COc1ccccc1N1CCN(CC1)C(=O)c1cccc2c1oc(c1ccccc1)c(c2=O)C,analog of CBR-HVAC-04603
CBR-001-572-443-3,RFM-001-374-1,CBR-001-572-443-3,CCCOc1ccc(cc1OC)CNc1ncnc2c1[nH]cn2,analog of CBR-HVAC-04666
CBR-001-572-444-4,RFM-001-375-2,CBR-001-572-444-4,COc1ccc(cc1NC(=O)CCN1CC(C1)N1CCCCC1C)C,analog of CBR-HVAC-01132
CBR-001-572-445-5,RFM-001-376-3,CBR-001-572-445-5,O[C@@H](CN(S(=O)(=O)C)C)CN1C2CCC1CC(C2)NC(=O)c1cc2ccccc2n(c1=O)C(C)C,"CBR-HVAC-00710: Prokinetic Agents;Alzheimer's Dementia, Treatment of ;Gastric Emptying Disorders,Treatment of; Signal Transduction Modulators;5-HT4 Agonists; 5-Hydroxytryptamine 4 receptor Agonist; 5 Hydroxytryptamine 4 receptor agonist"
CBR-001-572-446-6,RFM-001-377-4,CBR-001-572-446-6,Clc1ccc(c(c1)C(=O)c1ccccc1)NS(=O)(=O)c1ccc(cc1)C(C)(C)C,analog of CBR-HVAC-08512
CBR-001-572-447-7,RFM-001-378-5,CBR-001-572-447-7,O=C1NC/C=C/C(=C/C(O)CC(=O)Cc2nc(C(=O)NC(C(=O)OC(C(/C=C/1)C)C(C)C)C)co2)/C,analog of CBR-HVAC-08522
CBR-001-572-448-8,RFM-001-379-6,CBR-001-572-448-8,CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@@H]1[C@H]([C@H]2/C=C/c2ccc(cn2)c2cccc(c2)F)[C@H](OC1=O)C,CBR-HVAC-05985: Antiplatelet Therapy; Cytochrome P450 CYP3A4 Inhibitors;PAR1 Antagonists;P-Glycoprotein (MDR-1; ABCB1) Inhibitors;Signal Transduction Modulators; PROTEASE-ACTIVATED RECEPTOR 1 Antagonist; Protease-activated receptor-1 antagonist
CBR-001-572-449-9,RFM-001-380-9,CBR-001-572-449-9,CSc1ccc(cc1)Sc1ccc(cc1CN(C)C)Cl,analog of CBR-HVAC-11076
CBR-001-572-450-2,RFM-001-381-0,CBR-001-572-450-2,OC[C@H](c1ccccc1)C(=O)OC1C[C@@H]2CC[C@H](C1)N2C,CBR-HVAC-14279
CBR-001-572-451-3,RFM-001-382-1,CBR-001-572-451-3,Oc1ccc(cc1C)C1CC2C(C1(C)CC2)(C)C,analog of CBR-HVAC-01584
CBR-001-572-452-4,RFM-001-383-2,CBR-001-572-452-4,O=C([C@@H]1CCCN1)Nc1ccc(cc1)c1ccnc(n1)Nc1ccc(cc1)N1CCOCC1,CBR-HVAC-06599: Hematopoiesis Disorders Therapy; Jak2 Inhibitors;Signal Transduction Modulators; Janus kinase 2 Inhibitor;
CBR-001-572-453-5,RFM-001-384-3,CBR-001-572-453-5,CCOc1ccc(cc1)/C=c\1/[nH]c(=O)/c(=C\c2ccc(cc2)OCC)/[nH]c1=O,analog of CBR-HVAC-10589
CBR-001-572-454-6,RFM-001-385-4,CBR-001-572-454-6,CCN(CCOCCOC(c1c(C)cccc1C)c1c(C)cccc1C)CC,analog of CBR-HVAC-09096
CBR-001-572-455-7,RFM-001-386-5,CBR-001-572-455-7,Fc1cc2c(cc1N1CCOCC1)n(cc(c2=O)C(=O)O)C1CC1,analog of CBR-HVAC-03872
CBR-001-572-456-8,RFM-001-387-6,CBR-001-572-456-8,N#Cc1cc(ccc1OCC(C)(C)C)n1ncc(c1)C(=O)O,CBR-HVAC-08541: Xanthine Oxidase Inhibitors; Xanthine oxidase Inhibitor; Xanthine oxidase inhibitor; Xanthine-oxidase-inhibitors; Antineoplastic; Metabolic Disorders; Rheumatic Disease; Treatment of Disorders of Purine and Pyrimidine Metabolism; Treatment of Gout; Uricosuric
CBR-001-572-457-9,RFM-001-388-7,CBR-001-572-457-9,Fc1ccc(cc1)NC(=O)N1CCN(CC1)c1cccc(c1)C(F)(F)F,analog of CBR-HVAC-00482
CBR-001-572-458-0,RFM-001-389-8,CBR-001-572-458-0,O=c1[nH]c2c(n1C1CCN(CC1)CC1(C)OCc3c(n4c1ccc4)cccc3)cccc2,CBR-HVAC-03629: Antidiarrheal Agents; Calmodulin Antagonists; Calmodulin receptor Inhibitor; Calmodulin antagonist
CBR-001-572-459-1,RFM-001-390-1,CBR-001-572-459-1,OC1CCC/C=C/c2cc(O)cc(c2C(=O)O[C@H](CCC1)C)O,analog of CBR-HVAC-09964
CBR-001-572-460-4,RFM-001-391-2,CBR-001-572-460-4,COc1ccc(cc1)c1cc2c(n1Cc1ccccc1)ccc(c2)OC(=O)C,analog of CBR-HVAC-02962
CBR-001-572-462-6,RFM-001-392-3,CBR-001-572-462-6,CN(C1C(=C(C(=O)N)C(=O)C2(C1CC1C(=C2O)C(=O)c2c(C1(C)O)cccc2O)O)O)C,CBR-HVAC-02777: 16S-rRNA of 30S ribosomal subunit Binder; 30S Ribosomal Protein Inhibitors; Protein 30S ribosomal subunit inhibitor; Protein Arginine Deiminase Inhibitors; Acne Therapy; Antibacterial; Antibiotics
CBR-001-572-463-7,RFM-001-393-4,CBR-001-572-463-7,CCC1OC(=O)C(C)C(OC2OC(C)C(C(C2)(C)OC)O)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(CC(C(=O)C(C(C1(C)O)O)C)C)(C)O,CBR-HVAC-01380: 23S-rRNA of 50S ribosomal subunit Binder; Protein 50S ribosomal subunit inhibitor
CBR-001-572-464-8,RFM-001-394-5,CBR-001-572-464-8,CCC1OC(=O)C(C)C(OC2OC(C)C(C(C2)(C)OC)O)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(CC(CN(C(C(C1(C)O)O)C)C)C)(C)O,CBR-HVAC-02199: 23S-rRNA of 50S ribosomal subunit Binder; Protein 50S ribosomal subunit inhibitor; Protein synthesis inhibitor
CBR-001-572-465-9,RFM-001-395-6,CBR-001-572-465-9,NCCCC(CC(=O)NC1CNC(=O)C(NC(=O)/C(=C/NC(=O)N)/NC(=O)C(NC(=O)C(NC1=O)CO)CO)C1CC(O)NC(=N1)N)N,CBR-HVAC-09678: 23S-rRNA of 50S ribosomal subunit; 16S-rRNA of 30S ribosomal subunit Binder;
CBR-001-572-466-0,RFM-001-396-7,CBR-001-572-466-0,CC(C(C)(C)C)C,CBR-HVAC-08472: 5 Hydroxytryptamine 1D receptor agonist
CBR-001-572-467-1,RFM-001-397-8,CBR-001-572-467-1,CN1C2CCC1CC(C2)OC(=O)c1cc(C)cc(c1)C,CBR-HVAC-08476: 5 Hydroxytryptamine 2 receptor antagonist
CBR-001-572-468-2,RFM-001-398-9,CBR-001-572-468-2,NCc1ccccc1Sc1ccccc1CO,CBR-HVAC-07528: 5 Hydroxytryptamine receptor agonist
CBR-001-572-469-3,RFM-001-399-0,CBR-001-572-469-3,CCCCCCCCCCCCCCCC(=O)OCC(C(c1ccc(cc1)[N+](=O)[O-])O)NC(=O)C(Cl)Cl,CBR-HVAC-09560: 50S-ribosomal subunit Inhibitor;
CBR-001-572-470-6,RFM-001-400-6,CBR-001-572-470-6,NCCc1cc(OC)c(c(c1)OC)OC,CBR-HVAC-09805: 5-Hydroxytryptamine 2 receptor Agonist; ;2016-04-01: controlled substance
CBR-001-572-471-7,RFM-001-401-7,CBR-001-572-471-7,Fc1ccc(cc1)C(=O)C1CCN(CC1)CCc1c(C)nc2n(c1=O)cccc2,CBR-HVAC-10060: 5-Hydroxytryptamine 2 receptor Antagonist;
CBR-001-572-472-8,RFM-001-402-8,CBR-001-572-472-8,COc1cccc(c1)CCc1ccccc1OCC(OC(=O)CCC(=O)O)CN(C)C,CBR-HVAC-02574: 5-Hydroxytryptamine 2 receptor Antagonist; Platelet aggregation inhibitor; 5 Hydroxytryptamine 2A receptor antagonist
CBR-001-572-473-9,RFM-001-403-9,CBR-001-572-473-9,CCN(CCOC(=O)C(Cc1cccc2c1cccc2)CC1CCCO1)CC,CBR-HVAC-01491: 5-Hydroxytryptamine 2A receptor Agonist; Alpha adrenoreceptor antagonist
CBR-001-572-474-0,RFM-001-404-0,CBR-001-572-474-0,O=c1[nH]c2c(n1CCN1CCN(CC1)c1cccc(c1)C(F)(F)F)cccc2,CBR-HVAC-04448: Treatment of Female Sexual Dysfunction;Antidepressants; Signal Transduction Modulators;5-HT1A Receptor Agonists;5-HT2A Antagonists; ; 5 Hydroxytryptamine 1A receptor agonist; 5 Hydroxytryptamine 2A receptor antagonist; Dopamine D4 receptor agonist
CBR-001-572-475-1,RFM-001-405-1,CBR-001-572-475-1,CC[N+](CCOC(=O)C(c1ccccc1)(C1CCCCC1)O)(CC)C,CBR-HVAC-09626: Acetylcholine receptor Blocker;
